userName,content,score,sentiment
Pengguna Google,nama di ktp AHMAD SYARIFUDIN kenapa malah jadi AHAD SYARIFUDIN,1,Negatif
Pengguna Google,parah banget ya Allah eror terus orang butuh uang mau makan gak bisa di tarik uang,1,Negatif
Pengguna Google,"bintang satu saja , uang say 2 kali hilang terus dan tidak kembali",1,Negatif
Pengguna Google,"makin kesini sering gangguan,uang lagi di tunggu,sudah transfer dari 5 menit malah suruh nunggu 24 jam transaksi",1,Negatif
Pengguna Google,Okay,1,Negatif
Pengguna Google,"transaksi sering bermasalah,uang ga sampai ke tujuan tapi di aplikasi DANA berhasil dan saldo terpotong",1,Negatif
Pengguna Google,sayah Bayar pyleter gak pernah telat tapi sekarang malah gak bisa Parah dana,1,Negatif
Pengguna Google,aplikasi berat sekali susah dibuka,1,Negatif
Pengguna Google,Buruk,1,Negatif
Pengguna Google,hasil aktivasi dana cicil berhari hari,1,Negatif
Pengguna Google,"temen gue kemaren kebobolan,kena hack data,minta solusinya ,malah dana gk di balikin ,yg punya kesalahan harusnya dr ke,amanan gk ada tanggung jawab ,gue jd was2 pake apk dana,di suruh bayar protect dana buat ap,klo ujung2 nya masih bisa di bobol 🤣🤣",1,Negatif
Pengguna Google,tidak cocok,1,Negatif
Pengguna Google,tf aja lama nunggu sehari,1,Negatif
Pengguna Google,"Aplikasi konyol,login k akun sendiri udh verifikasi wajah juga ga bisaa....!!!!jgn pada pake Ini aplikasi ga rekomendasi",1,Negatif
Pengguna Google,Uang saya hilang didana 2.689.000 tp pihak dana malah menolaknya. Sudah laporan ke Cs belum ada tindaklanjuti,1,Negatif
Pengguna Google,udh ga bisa pakai limit Dana cicil padahal ga ada tunggakan sama sekali ecewa pdhl limit Dana cicil saya sudah ada lagi 150 di pakai beli Kouta sama pulsa yg 10 aj g bisa gagal mulu,1,Negatif
Pengguna Google,"transfer ke rekening gagal,ke costume service suruh ke bilang ke bank nya malah dibikin mondar mandir,minus pelayanan banget",1,Negatif
Pengguna Google,tapi saya ngk punya fitur dana cicil,1,Negatif
Pengguna Google,"Sakit hati , uang yang ditransfer ke nomor yg sudah tidak aktif tidak bisa dikembalikan.",1,Negatif
Pengguna Google,"apk dana merugikan, pemulihan no baru di setujui tapi saldonya tdk kembali dan pas pengajuan saldo sudah di ajukan tpi sampai sekarang saldonya tdk ada",1,Negatif
Pengguna Google,god by dana upgrade doang musti bayar kayak aplikasi mu yg paling bagus aja.,1,Negatif
Pengguna Google,"uang disedot oleh aplikasi lain, padahal kita tidak berlangganan, kenapa dana perosses pembayaran nya, tanpa sepengetahuan saya, uang nya tidak bisa dikembalikan lagi",1,Negatif
Pengguna Google,aplikasi lelet ribet munyak,1,Negatif
Pengguna Google,"Apk penipu, maling saldo",1,Negatif
Pengguna Google,"parah banget saldo dana cicil gua kepotong padahal pembayaran di merchant gagal dan struk tidak keluar, dari tanggal 27 april sampai 24 Mei, belum ada jawabannya yang jelas, bikin laporan yang jawab robot terus, susah banget disambungin ke customer carenya, Parah sih Sistem dana cara menangani masalah customer 👎👎👎👎👎👎👎👎👎 saya sudah kirim DM di IG tidak juga direspon, gimana lah ini, tagihan muncul saya suruh bayar, tapi belum juga balik uang saya",1,Negatif
Pengguna Google,"hati2 yg punya aplikasi dana sudah tidak aman, jangan simpan uang di dana karena banyak kejadian saldo terpotong otomatis dengan jumlah besar bahkan semua saldo hilang...herannya pihak dana tidak bertanggung jawab atas kejadian sperti itu....",1,Negatif
Pengguna Google,"tidak bagus, banyak potongan admin, transaksi nya tidak jelas sampai uang saya hilang tidak kembali😡",1,Negatif
Pengguna Google,"assalamu'alaikum kok pasaya mau beli spesial aidrop di ff, dana menolak pembayaran nya, katanaya saldo tidak mencapai limit, padahal saldonya melebihi malah, tolong di perbaiki, eror dana nya, mohon mohon diper baiki",1,Negatif
Pengguna Google,"Ga ada bagus bagusnya ni apk, transaksi udah banyak, tapi pas kepepet, nyoba danacicil malah banyak aturan dan gagal terus, Ga ada efort baliknya, mending pakai Seabank Ovo atau sejenisnya!",1,Negatif
Pengguna Google,"Kembali uangku dari BRImo yg tak masuk ke Dana ku saat top up Rp 156.000 dan disaat itu juga justru saldo di Dana ku terpotong Rp 44.000 , tgl 17 mei 2026 jam 08.29",1,Negatif
Pengguna Google,"DUET KU TERTELAN 20RB,APAAN MESTI UPDATE² BANYAK SYARAT MENDING PEGANG UANG SENDIRI,TERPAKSA IKHLAS KAN 20RB AKU,KAN LUMAYAN BISA BELI BAKSO",1,Negatif
Pengguna Google,nomer saya hilang udah lupa nmr ny brpa,1,Negatif
Pengguna Google,"selama ini aman aja pake dana tp td pas mau msk mlh balik sendiri ke beranda, aku kira bug alhasil d hps dan di perbarui eh pas udh ke download trus mau login mlh msh sama balik sendiri ke beranda, di ulang ulang jg ttp balik sendiri, sampe tak berhenti paksa apk nya trus login lg ttp aja sama, pdhl dl gk gini tp skrg mlh bikin g nyaman",1,Negatif
Pengguna Google,dana saya 3hri tidak bisa dibuka...jaringan bermasalah..mana lepas top up...kmbalikan saldo dana saya,1,Negatif
Pengguna Google,saya tranfer udah 3 hari lebih saldo udah kepotong saldo gak masuk kerkening yg dituju..kecewa dengan aplikasi dana,1,Negatif
Pengguna Google,g aman gampang di ambil orang hati hati,1,Negatif
Pengguna Google,"apaan bgt tiba"" terdaftar di dana pdhal ga daftar no masih baru aneh mana udh di top up in",1,Negatif
Pengguna Google,dana bug mulu gk bisa ke buka tolong perbaiki segera,1,Negatif
Pengguna Google,"klo buat narik/TF gabisa skrg arus pke premium,ribet",1,Negatif
Pengguna Google,"dana makin kesini makin ancur lemot bgt gak rekom mending pake seabank,sy suruh ngisi data terbaru difitur dana instan pas dibuka loading bgt,jngn mw pake dana temen2 aplikasi sampah lemot",1,Negatif
Pengguna Google,Transfer ke bank aja butuh waktu sampe 24 jam. nyangkut itu duit. bodoh bgt. Ga gw pake lagi lu. UNINSTALL,1,Negatif
Pengguna Google,"saldo terpotong tp dana tdk masuk ke rekening,mau chat cs yg bales ai bot, parah bener ni aplikasi. hati2 buat yg laen klo mau pake buat transaksi. chat di ig kg sama, sampe skrg blm ada tindak lanjut nya.",1,Negatif
Pengguna Google,aplikasi penipu saldo saya selalu hilang terus tidak membntu diana nya pertanyaan bolak balik,1,Negatif
Pengguna Google,kenapa aktivasi dana cicil ny lama bnget ada fitur dana cicil tp gk bsa digunakan,1,Negatif
Pengguna Google,gagal terus mau transaksi akun di bekukan,1,Negatif
Pengguna Google,"aplikasi DANA makin kesini makin sangat buruk, sy sangat kecewa dgn aplikasi DANA yg sekarang ini, kirim uang ke bank potangannya Rp 2500,- dan lg rentan akan hilangnya uang, masih bagus GOPAY dan OVO, aplikasi DANA sangat buruk kasih bintang satu dan unninstal, aplikasi sangat merugikan pengguna👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,Negatif
Pengguna Google,kenapa fiturdana cicil belum muncul diberandah padahal udah nunggu hampir 1tahun lebih,1,Negatif
Pengguna Google,tiba2 top up gagal dan uang tidak masuk ke akun dana saya ..... chat admin ga nyambung ....uang blon masuk2....tambah parah DANA,1,Negatif
Pengguna Google,cuba dulu,1,Negatif
Pengguna Google,"Aplikasi ini ga secure. sepertinya ada celah/kecacatan sistem yang bisa di manfaatkan oleh hacker sebagai penipu. masa akun bisa di proteksi ga bisa dipake transfer? saya sudah ke ojk dan kata mereka. akun saya terkena hacker yang memutuskan signyal sehinga tidak bisa digunakan untuk bertransaksi. tolong ya Dana kalau ga bisa ngasih jaminan keamanan sebaiknya dihapus saja, kasian korban2 kena tipu ada yang irt, yatim piatu, orang miskin. kasihan itu tabungan mereka.",1,Negatif
Pengguna Google,udah lama memakai apk dana tapi dana cicil GK di setujui aneh bngt kecewa,1,Negatif
Pengguna Google,mohon maap dana cicil saya tidak bisa dj gunakan,1,Negatif
Pengguna Google,knpaaa gbisaaa dbukak,1,Negatif
Pengguna Google,"topup dana cuma sedikit di jam 12 sampe sekarang belum masuk parah bener,baru kali ini dana begini kalo saldo sudah masuk saya kasih bintang 5.....",1,Negatif
Pengguna Google,aplikasi gak guna sering banget terjadi transaksi tanpa konfimasi dari saya dan tidak terjadi 1 2 kali tapi saya sudah rugi terlalu sering aplikasi gak guna,1,Negatif
Pengguna Google,sangat disayang kan saya sudah bertransaksi bertahun tahun namun fitur dana cicil tidak tersedia di akun saya.,1,Negatif
Pengguna Google,sering mendapat solusi yg menarik,1,Negatif
Pengguna Google,Berkali kali sya aktifasi selalu silahkan coba besok kembali,1,Negatif
Pengguna Google,perbaiki masalah hp android terjadi error,1,Negatif
Pengguna Google,udah pakai dana lebih dari 2 tahun tapi gaak ada fitur dana cicil,1,Negatif
Pengguna Google,gk bisa dana cicil,1,Negatif
Pengguna Google,"kenapa si ini dana, setiap mau bertransaksi ada aja kendala.",1,Negatif
Pengguna Google,dana gak guna,1,Negatif
Pengguna Google,"Bukan ""yah transaksi mu tertunda"" tapi harusnya ""maaf transaksi mu tertunda"". Udah maintenance ga ada notifikasi minta maaf pun tak sudi bujang inam",1,Negatif
Pengguna Google,says top up to uang gak masuk. sungguh kecewa gk Ada yg bisa membantu saya hubungi pihak dana malah bertele tele Dan ribet. sungguh kecewa,1,Negatif
Pengguna Google,"Sudah hampir 3 Bln Dana cicil saya tidak bisa dipakai, Tidak punya Tagihan, Limit Ada tapi di Smartpay Kosong, ANEH apk Dana sekarang ga Jelas",1,Negatif
Pengguna Google,udah lama menggunakan dana tapi fitur baru yang muncul hanya DANA+ . kecewa banget,1,Negatif
Pengguna Google,"costumer service bila pengaduan balasnya seperti robot udah 1 bulan lebih belum ada tanggapan, aplikasinya padahal minta update terus",1,Negatif
Pengguna Google,"aplikasi tolol,dana cicll gak bisa di aktifkan padahal syaratnya sudah di penuhi",1,Negatif
Pengguna Google,team dana tolong hapus data sayah di dana..sayah sudah kecewa lama.ikut dana.. dana cicil ga ada limirnya ga bisa di gunakan..mengecewakan...TOLONG HAPUS SELURUH DATA SAYAH,1,Negatif
Pengguna Google,"ada fitur Dana cicil, tetapi pas mau di pakai gabisa, sama aja bohong. mending hapus aja fitur nya ga guna.",1,Negatif
Pengguna Google,jelek,1,Negatif
Pengguna Google,saldo dana tiba tiba hilang saat saya mengajukan refund tidak bisa saya menggunakan dana udah 4 tahun saya kehilangan saldo udah 920 ribu kecewa,1,Negatif
Pengguna Google,Mohon bantuan nya kenapa setiap kali login tidak bisa apdete.,1,Negatif
Pengguna Google,Kenapa android 5.1 bisa download gak bisa login,1,Negatif
Pengguna Google,dana cicil ny gak ada,1,Negatif
Pengguna Google,munculkan fitur dana instan sya,1,Negatif
Pengguna Google,"saya tidak ada transaksi beli listrik pascabayar kok bisa tiba tiba muncul di tagihan my bill, maksudnya apa ya dana ini",1,Negatif
Pengguna Google,dana cicil sya kenapa tidak bisa di gunakan lagi padhal gk pernah telat bayarnya aneh bner ni dana skrng,1,Negatif
Pengguna Google,bagus,1,Negatif
Pengguna Google,"saya terkendala login sangat susah,padahal sinyal bagus dan udah diupdate,bagaimana itu solusinya?",1,Negatif
Pengguna Google,lelet,1,Negatif
Pengguna Google,Keseringan saldo belom masuk tapi transaksi sukses. fitur dana cicil sy tiba2 hilang,1,Negatif
Pengguna Google,cara hapus akun dana gimana sih...ribet amat,1,Negatif
Pengguna Google,masa loading transaksi sampai satu jam? padahal kondisi jaringan bagus,1,Negatif
Pengguna Google,buat main game sering bgt server terputus... makin kesini makin kesana... kacaw...,1,Negatif
Pengguna Google,sudah dipasang tapi tidak bisa mendaftar,1,Negatif
Pengguna Google,mudah di hack orang,1,Negatif
Pengguna Google,Dana intan nya suka minta verifikasi ulang udah itu. Buat limit yang udah naik jadi balik lagi ke awal. Mending ga usah ada sekalian,1,Negatif
Pengguna Google,"sekarang semua uang masuk dikena potong 500 per transaksi, beda pas dulu masih free, sekarang buat transaksi jadi malas pakai DANA, serba potongan👎",1,Negatif
Pengguna Google,uang aku ilang 15 ?!!!!!! 😭🙄,1,Negatif
Pengguna Google,"coba pakai dana isi saldo 2jt tdk bs dipakai, hasyu....",1,Negatif
Pengguna Google,"kebanyakan sibuk, sok sibuk",1,Negatif
Pengguna Google,riwayat Transaksi tidak ada hanya layar putih,1,Negatif
Pengguna Google,buat apa ngadain dana cicil kalo gabisa d pakai dana ngaco,1,Negatif
Pengguna Google,"Semakin buruk , SETIAP KALI INGIN MELAKUKAN PEMBAYARAN DENGAN DANA CICIL SELALU TIDAK BISA DAN ADA TULISAN GAGAL COBA BEBERAPA SAAT LAGI. SUDAH BERAPA HARI DI COBA SECARA BERKALA",1,Negatif
Pengguna Google,"kenapa saldo saya tidak bisa di transfer, pihak dana seharusnya lebih bijak dalam persoalan begini",1,Negatif
Pengguna Google,"jangan pernah pakai aplikasi ini teman2, aq udah kena tipu dari aplikasi ini.. tiba2 saldo hilang.. dan bukan 1 atau 2 orang bahkan banyak sekali.. hati2 pakai aplikasi ini. jangan sampai kena tipu kaya saya",1,Negatif
Pengguna Google,asal mau bayar kga bisa . langsung nutup aplikasi ...,1,Negatif
Pengguna Google,"mau login ke aplikasi ini susah bgt, segala verifikasi wajah. udah verifikasi wajah masih ga berhasil (lupa pin). dan memasukkan pin, padahal blom daftar sama sekali",1,Negatif
Pengguna Google,"saya sangat kecewa kpd aplikasi ini sampe gak kebuka lagi dana sama uang saya hangus akibat salah masuk pin 3 kali, hangus semuanya",1,Negatif
Pengguna Google,tidak ada fitur dana cicil ya😭😭,1,Negatif
Pengguna Google,jangan ada yang mau donglod gais saldo gw udah 2 kali hilang,1,Negatif
Pengguna Google,"aplikasi kaga jelas duit nyangkut di dana bisnis mau ditarik kudu verifikasi muka giliran di verifikasi malah beda, beda darimananya coba jelas muka itu itu juga",1,Negatif
Pengguna Google,aplikasi👍,1,Negatif
Pengguna Google,"aplikasinya sllu berhenti berfungsi di hape saya, GK bisa dibuka",1,Negatif
Pengguna Google,dana instan saya lama banget muncul padahal akun sudah premium trus sering transaksi pakai dana..,1,Negatif
Pengguna Google,percuma ada fitur dana cicil tapi gak bisa di gunakan,1,Negatif
Pengguna Google,"saya top up via ATM dan tidak masuk. laporan di live chat malah di arahkan bikin laporan di aplikasi dan yg menjawab saya di aplikasi adalah robot. di aplikasi pun masih di suruh tunggu 3 hari untuk dapat respon.. saya kecewa sekali kepada DANA karena sangat sulit sekali ketika kita terjadi kendala, mengingat DANA adalah aplikasi keuangan, yg seharusnya bisa bikin pengguna merasa aman.",1,Negatif
Pengguna Google,hanya 2x saja bisa menggunakan dana instan . setelah itu malah ga bisa payah,1,Negatif
Pengguna Google,"jujur sangat kecewa saya sudah mendaftarkan akun dana saya ke dana premium dan saya mulai mendaftarkan dana saya ke dana bisnis lalu saya membuat qr bisnis katanya saya suruh menunggu 3-7h buktinya hampir 2 bulan tidak jadi-jadi padahal saya sudah mengisi data-data dengan benar tapi kenapa tidak jadi-jadi qr bisnis saya padahal saya sangat membutuhkanny,tolong bantu saya dengan masalah ini segera",1,Negatif
Pengguna Google,aktibasi dana cocil gagal terus,1,Negatif
Pengguna Google,"apk anj,saldo ku hilang su, pas coba refresh aktivitas siapaa tau ada transaksi gitu malah ada notif ""yah ada kendala pada proses ini,coba beberapa kali"" padahal saldo itu hasil uan jajan yg aku tabung",1,Negatif
Pengguna Google,"dana haram kadang suka kesedot sendiri saldonya,pasitu mau narik saldo di dana bisnis harus verifikasi muka,eh malah gabisa sampe limit verifikasi mukanya tetep gabisa,padahal udh pake muka yang didaftarin untuk dana tetep aja gagal tulisannya mukanya beda pas verifikasi ke dana,kecewa banget maaf saya kasih bintang 1 soalnya gajelas aplikasinya",1,Negatif
Pengguna Google,"aplikasi ini memenuhi space 0,5 GB ketika habis reset susah untuk masuk lagi",1,Negatif
Pengguna Google,"kecewa beli pulsa lewat dana pulsa gk masuk dana gk kembali, udh komplet di chat nya tp malah di bawa muter² aja, gk ngasih solusi👊😭😭😭😭",1,Negatif
Pengguna Google,mending hapus ajahlah aplikasinya.. banyak korban.. apalagi banyak yg ekonominya susah malah ilang saldonya...,1,Negatif
Pengguna Google,kembalikan uang ku 76k masak topup sendiri kan aneh topup gugle pula tolong di kmbalikan pihak dana,1,Negatif
Pengguna Google,"knp di hp saya GK bisa di bka, koneksi terputus trs",1,Negatif
Pengguna Google,tidak bisa masuk ke akun,1,Negatif
Pengguna Google,"kocak dikirim kawan padahal yg nerima bisa di kenakan admin, ya walaupun cuma 500 tapi tetep aja kan dah di potong dari yg ngirim",1,Negatif
Pengguna Google,ga dpat fitur dana cicil,1,Negatif
Pengguna Google,"masah udah 5 tahun gak di kasih fitur dana cicil,admin dana pilih kasih temen ku aja baru 2 tahun udah bisa dana cicil",1,Negatif
Pengguna Google,"saya beli paket data pake dana cicil terus tagihannya malah double sedangkan saya liat di transaksi pembayaran pertama gagal dan pembayaran kedua berhasil eh malah double tagihan yang saya bayar padahal saya cuma beli 1 paket data saja pake dana cicil, tolong ya pihak dana, saya udah hubungi diana dan juga laporkan tetap ga ada respon, tolong belum ada perkembangan sampe sekarang",1,Negatif
Pengguna Google,dana instant blm muncul2 sudah premium sering transaksi,1,Negatif
Pengguna Google,"Fitur gak guna hilangin aja, masa cek history aja harus emosi dulu, udah gitu server sering down, mau ngirim aja harus marah marah dulu",1,Negatif
Pengguna Google,"penyelesaian masalah sangat lambat dan tidak solutif, menutup pengaduan dengan sepihak padahal masalah belum selesai",1,Negatif
Pengguna Google,tidak bagus,1,Negatif
Pengguna Google,"apk tidak amanah, saldo tiba"" nol",1,Negatif
Pengguna Google,saya ingin saldo dana saya unlimeted🗿,1,Negatif
Pengguna Google,DANA PELAYANAN BURUK. percuma menggunakan dana bertahun tahun pelayanan lambat.,1,Negatif
Pengguna Google,"kendala tidak bisa login ke akun yang lama karena nomor hp tidak aktif, tapi biasanya bisa masuk melalui face verikasi tapi sekrang harus dengan kode otp nomor tersebut ..sangat ribet lah close dana",1,Negatif
Pengguna Google,scam banget loh ya,1,Negatif
Pengguna Google,"akses dana cicil g ada muncul2, sampah. padahal saya rutin transaksi di dana!",1,Negatif
Pengguna Google,"TIDAK BISA HAPUS AKUN, DENGAN ALASAN KEAMANAN !!!",1,Negatif
Pengguna Google,sudah pakai dana bertahun tahun.. transaksi juga tiap hari. tapi gak pernah bisa/tidak dapat fitur dana instan. kecewa parah,1,Negatif
Pengguna Google,ok,1,Negatif
Pengguna Google,"saldo saya hilang 17.766 tanpa ada tramsaksi, Tolong kenapa dana bisa begitu... gak aman nih dana .... TOLONG HATI - HATI YA PENGGUNA DANA....",1,Negatif
Pengguna Google,setiap mau cair kan dana di emas selalu macet di logo dana males min gmn ini,1,Negatif
Pengguna Google,"saya punya dana cicil ,,ada 100k ,,cuma nongkrong aja ,,GK,,bisa d pake ,,udah beberapa x tetap Gk,bisa ..tagih Han sudah lunas ,,tetap Gk,bisa ..",1,Negatif
Pengguna Google,transaksi gak masuk2. saldo sudah terpotong. di tlp cs. di mail. gak ada respon. pelayanan terburuk. sudah 6hari gak ada respon,1,Negatif
Pengguna Google,tidak muncul fitur dana cicil,1,Negatif
Pengguna Google,"dana tibak bisa buat beli apa2,woii dana segera di bereskan,upgred ga bisa beli data paketan internet ga bisa,aneh dana sekarang parah",1,Negatif
Pengguna Google,aplikasi gampang diretas,1,Negatif
Pengguna Google,"kapok pakai dan bisnis, uang masuk dari qris tidak bisa ditarik dihari yang sama , harus nunggu hari kerja berikutnya, bikin bisnis jadi mandek",1,Negatif
Pengguna Google,SALDO DI DANA PLUS SEKITAR Rp. 80.000 HILANG ENTAH KEMANA!!!,1,Negatif
Pengguna Google,asiten diana buruk sekali. pertanyaan nya muter muter aja disitu. q mau hapus akun tidak bisa.,1,Negatif
Pengguna Google,Knp pas mau login kluar trs yaa,1,Negatif
Pengguna Google,uang saya hilang dan akun saya enggak bisa di akses di dana enggak ada tindak lajuta,1,Negatif
Pengguna Google,kenapa fitur dana cicil belom muncul,1,Negatif
Pengguna Google,apk begok nomor udh gak aktif udh verif pakek muka masih gak bisa masuk,1,Negatif
Pengguna Google,masa uang didana dari 30ribu menjadi 4ribu lagi padahal enggak buat apa apa malah otomatis hilang malah ada tagihan my bills gak jelas padahal gak mencat apa apa pas mau bayar kuota dana nya sisa 4 ribu lagih,1,Negatif
Pengguna Google,Susah di akses dari applikasi lain,1,Negatif
Pengguna Google,buruk.,1,Negatif
Pengguna Google,gampang banget penipu ambil saldo dari apk ini,1,Negatif
Pengguna Google,"jangan lagi kalian mau donlod dana,karna DAna mau ngirim sendiri gak jelas hapus aja sana dari indonesia",1,Negatif
Pengguna Google,"jangan pake DANA sekarang gak ada tanggung jawab nya saldo tiba""hilang Minta bantuan DANA gak ada hasil nya",1,Negatif
Pengguna Google,"tolong dong pihak developer mengapa dana pay letter saya tidak bisa digunakan,padahal limit nya belum terpakai tapi tidak bisa di pakai",1,Negatif
Pengguna Google,aplikasi gajelas,1,Negatif
Pengguna Google,"proses lama, ribet, biaya transaksi besar untuk penggunaan jangka panjang. sangat tidak di rekomendasikan",1,Negatif
Pengguna Google,ngga bisa dana cicil.,1,Negatif
Pengguna Google,"susah bgt cuma mau login doang, katanya kode otp nya udah di kirim lewat gmail tpi di cek tidak ada, udah berkali kali nyoba login tetap di persulit, ga bgt!",1,Negatif
Pengguna Google,"akun dana suami saya diretas orang lain, bisa2nya 2 bulan berturut2 gimana nih anda sebagai pembuat aplikasi bisa bertanggung jawab tidak? setiap dicuri 150rb, sakit hati banget gue hasil kerja di Curi buat apa ada no pin kalo dengan mudahnya di curi ??? tiba2 ada notif pembelian pulsa sejumlah 150rb, nyari duit Ampe segitunya di curinya dalam sekejap",1,Negatif
Pengguna Google,"saya mau login dana karna ganti hp, nomor dana benar , kata sandi juga benar , verifikasi wajah jga benar, Tpi kenapa harus memasukan kode otp lewat WA , sedangkan hp saya hilang, gimana mau masukin kode otp yg dikirim di wa ?? tolong dijawab dong pihak dana gimana ini solusi nya verifikasi wajah buat apa jadi nya ??",1,Negatif
Pengguna Google,"ngelag, banyak kendala",1,Negatif
Pengguna Google,bgus,1,Negatif
Pengguna Google,buruk sekali. kenapa kok bisa sampai kena hack ludes uangku,1,Negatif
Pengguna Google,dana saya gak bisa masuk. pin nya bener. otp otp.,1,Negatif
Pengguna Google,kurang bagus limit cicil nya gak muncul,1,Negatif
Pengguna Google,"sering tiba tiba hilang saldonya tolong di perbaiki, saya top up saldo ko ga masuk masuk udah 2x saya di beginii",1,Negatif
Pengguna Google,"APK RUSAK !!!! TRANSAKSI ORANG LU MAININ... PEMBAYARAN PULSA+LISTRIK SUDAH BERHASIL SAMPE KELUAR BUKTI PEMBAYARAN BERHASIL, MALAH DI MASUKIN KE TAGIHAN!!!",1,Negatif
Pengguna Google,kenapa saldo..dana saya tersedot saya sedikit kecewa sama.aplikasi dana,1,Negatif
Pengguna Google,aplikasi apa ini saldo sudah di isi gak bisa kirim uang malah minta upgrede premiun dan di lakukan pengapdetan malah gagal terus apakah ini penipuan atau bagaimana!😈😈,1,Negatif
Pengguna Google,bagus,1,Negatif
Pengguna Google,"Sangat kecewa, Kenapa saya tidak mendapatkan fitur dana cicil,dana instan, padahal saya rutin ber transaksi di aplikasi ini,,,tolong muncul kan fitur dana cicil dan dana instan di akun saya,,,,,TOLONG MUNCULKAN FITUR DANA ISNTAN/DANA CICIL SAYA,Sangat kecewa",1,Negatif
Pengguna Google,"udah lebih dri 5thun pake dana.dan sering transaksi juga.gk punya tunggakan d aflikasi mana pun.dan anehnya sampe sekarng blom muncul""tuh fitur dana cicil hadeuh",1,Negatif
Pengguna Google,"aplikasi bobrok, saldo saya hilang semua dengan notif mengirim uang ke....padahal tidak merasa mengirim...paraaaaaah.....",1,Negatif
Pengguna Google,mending jangan download aplikasi ini deh dana gw ke sedot mulu,1,Negatif
Pengguna Google,kembaliin duit dana gua yng gua usahain buat invest ke dana lu malah lu main mainin kisanak,1,Negatif
Pengguna Google,"tidak ada cs untuk menyelesaikan masalah, cuma ada bot yang tidak berguna",1,Negatif
Pengguna Google,kurang ke amanan,1,Negatif
Pengguna Google,"APK GILA INI DANA INI. DANA CICIL SUDAH DI LUNASI SEBELUM WAKTU NY LUNAS. BUKAN NYA LIMIT NYA BERTAMBAH, EHHH JUSTRU LIMIT NYA SEKARANG MALAH TIDAK BISA DI GUNAKAN",1,Negatif
Pengguna Google,"ga bisa login, kendala saat login awal muncul jaringan terus, padahal jaringa udah bagus",1,Negatif
Pengguna Google,"toling aplikasi dani kalu sudah maju/berkembang ,tolong lah pusat bantuanya jgn kata itu ja macam di program,kyk orang bodoh kmi di buatnya",1,Negatif
Pengguna Google,gak bisa Di gunakan,1,Negatif
Pengguna Google,"Dana salah satu apk ewallet yang saya gunakan, yang memiliki sistem keamanan yang paling bobrok, suda beberapa kali saya mengalami transaksi yang tidak saya kenali, padahal ketika terjadi transaksi ada persetujuan pin, tapi terkadang ketika saya top up melalui dana, dan saya simpan 1 hari sebagian nomimal sudah berpindah/terjadi transaksi yang tidak di kenali, anehnya pihak dana malah melempaekan ke pihak lain, dan tidak memberikan solusi sama sekali",1,Negatif
Pengguna Google,salah tranfer malah tidak bisa kembali,1,Negatif
Pengguna Google,tolong cara menonaktifkan fitur dana +,1,Negatif
Pengguna Google,Anji ng,1,Negatif
Pengguna Google,anjay,1,Negatif
Pengguna Google,sangat mengwcewakan,1,Negatif
Pengguna Google,sangat tidak aman,1,Negatif
Pengguna Google,kurang puas,1,Negatif
Pengguna Google,transaksi gagal uang hilang...... dilapor suruh tunggu 18 hari kerja da hampir 2 bulan gak ada tindak lanjutnya .....uang saya kayaknya gak akan pernah kembali,1,Negatif
Pengguna Google,"ada dana cicil , ada limit saldo tapi tidak bisa di pakai",1,Negatif
Pengguna Google,Goog,1,Negatif
Pengguna Google,"apk tolol gua top up e-money gagal update suruh nunggu 24jam udh nunggu msh belum masuk jg chat di apk nya jg tolol ngk ngerti"" udh sering gangguan ngk jelas pula",1,Negatif
Pengguna Google,saldo dana sering kepotong sendiri tanpa sepengetahuan saya sendiri,1,Negatif
Pengguna Google,dana suka ngebug padahal sinyal bagus lancar tapi pas mau narik dabis malah black screen,1,Negatif
Pengguna Google,"saya uninstal, sebab akun saya di bobol orang lain dan saya minta akun saya di tutup malah dana mengajukan banyak pertanyaan, saya takut data saya di salahgunakan..",1,Negatif
Pengguna Google,"sudah memenuhi syarat semua transaksi banyak tetep aja belum muncul dana instan emng makin kesini makin gajelas,ga muncul muncul",1,Negatif
Pengguna Google,pkai android 7 gak bisa,1,Negatif
Pengguna Google,"3 TAHUN LEBIH MAKAI DANA MISAL ADA MASALAH SUSAH NYELESAINYA SOALNYA SUSAH BANGET USER BUAT TERHUBUNG KE CUSTOMER SERVICES TIAP MAU MENGHUBUNGI CUSTOMER SEVICES KALAU ADA MASALAH HARUS EMAIL, DM TWITTER, DM INSTAGRAM GA BISA LANGSUNG KE DIPUSAT BANTUAN ATAU LIVE CHAT GITU SELALU DIJAWAB OLEH BOT",1,Negatif
Pengguna Google,bagaimana cara mengajukan pinjaman.. saya tidak tahu itu caranya,1,Negatif
Pengguna Google,"tolong kembalikan uang sy ya ini saya sudah tekan untuk transaksi isi pulsa khusus nomor kontak XL,, kenapa pas sudah selesai bertransaksi bilang isi pulsa Telkomsel tapi nomornya XL,, sy sudah 1 jam menunggu tidak ada kejelasan untuk pengembalian uang kembali ,, ini itu lagi tgl tua ya tolong yaaaaaa😏",1,Negatif
Pengguna Google,aplikasi dana emang bagus tapi kurang aman ... uang saya keluar sendiri 500 ribu tapa ada pake pin tau2 uang saya sudah keluar dan saya tidak iklas dunia ahirat,1,Negatif
Pengguna Google,plis munculin dana instan saya,1,Negatif
